id;owner;pool_id;position_amountCollectedUSD;position_amountDepositedUSD;position_amountWithdrawnUSD;position_id;position_liquidity;position_withdrawnToken0;position_withdrawnToken1;position_token0.id;position_token1.id;event_amount;event_amount0;event_amount1;event_amountUSD;event_timestamp;price_0;price_1;initialValue;HODLValue;finalValue;event_fees0;event_fees1;lossVersusHODLFees;lossVersusHODLExact;lossVersusHODLEst;weightedDurationSeconds;IL_initial;IL_final;absolute_return;relative_return;IL_total_abs;IL_total_rel;IL_annualized;relativeBurnSize;IL_formula;IL_formula_total;IL_annualized_total;IL_fees;event_feesUSD;price0_lower;price1_lower;price0_upper;price1_upper;IL_formula_annualized;average_mint_price0;average_mint_price1;priceQuotient0;priceQuotient1
377063#16071452;0x21e550f9437732ff250174e8299ca5feb97215f9;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;133,446113;133,412483;133,440127;377063;0;82.466891;0.043522242069383858;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;2409480812083,9995;82,466891;0,043522;133,440127;1669674251;1,0;1170,2259;133,311224;133,397724;133,397746;0,003154;2e-06;0,048389;0,042403;2,2e-05;29220,0;0,000318;0,000318;0,03363;0,000252;0,042403;0,000318;0,409358;1,0;-0,0;-0,0;0,409358;0,000363;0,005986;0,000124;1e-06;991433,368727;8038,140496;-0,000481;1,0;1168,2397;0,998303;1,0017
377769#16079658;0x0000000000000000000000000000000000000000;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;80455,317602;79806,779414;79990,550119;377769;0;79990.550119;0;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1,1534652043188946e+17;79990,550119;0,0;79990,550119;1669773359;1,0;1270,8678;79769,719087;82198,136052;79990,550119;0,0;0,0;-2207,585933;-2207,585933;-2207,585933;69960,0;-0,027674;-0,027598;648,538188;0,008126;-2207,585933;-0,027662;-0,999997;1,0;-0,01788;-0,01788;-0,999997;-0,027598;0,0;0,000815;1178,560488;0,000848;1226,656001;-0,999708;1,0;1206,8648;0,949638;1,053032
377957#16203461;0x5e01a845ca1c757d8babfcf89ff635451c81f388;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;121,247153;122,512546;120,698187;377957;0;57.594994;0.053402106666153719;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;6018336306702,0;57,594994;0,053402;120,698187;1671268583;1,0;1179,0726;122,598811;120,589746;120,559955;0,268418;0,000237;0,657407;0,108441;-0,029792;1547520,0;0,000885;0,000898;-1,265393;-0,010329;0,108441;0,000885;0,018482;1,0;-0,000466;-0,000466;0,018482;0,005447;0,548966;0,000413;609,160662;0,001642;2421,186649;-0,009457;1,0;1218,6039;1,033527;0,96756
378271#16078951;0x448891c149a699264daa8b9b290d2b5983bf48cf;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;31,320173;31,297141;31,319682;378271;0;22.39465;0.007319832918895883;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;642837108300,9999;22,39465;0,00732;31,319682;1669764803;1,0;1218,671;31,297131;31,315427;31,315118;0,000491;0,0;0,004746;0,004255;-0,000309;13560,0;0,000136;0,000136;0,023032;0,000736;0,004255;0,000136;0,371883;1,0;-1e-06;-1e-06;0,371883;0,000152;0,000491;0,0003;0,0;3,378158579007114e+26;3334,230012;-0,001737;1,0;1216,1851;0,99796;1,002044
378271#16078951;0x448891c149a699264daa8b9b290d2b5983bf48cf;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;31,320173;31,297141;31,319682;378271;0;22.39465;0.007319832918895883;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;642837108300,9999;22,39465;0,00732;31,319682;1669764803;1,0;1218,671;31,297131;31,315427;31,315118;0,000491;0,0;0,004746;0,004255;-0,000309;13560,0;0,000136;0,000136;0,023032;0,000736;0,004255;0,000136;0,371883;1,0;-1e-06;-1e-06;0,371883;0,000152;0,000491;0,0003;0,0;3,378158579007114e+26;3334,230012;-0,001737;1,0;1216,1851;0,99796;1,002044
378473#16184850;0x207f17204c721e0d5e4c390d0662d68e282556d1;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;7255,515009;7007,746035;7064,815408;378473;0;7064.815408;0;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;3328143358799008,0;7064,815408;0,0;7064,815408;1671044015;1,0;1326,1919;7005,93356;7124,298112;7064,815408;107,03018;0,062113;131,216897;-59,482704;-59,482704;1273128,0;-0,00849;-0,00842;247,768974;0,035356;-59,482704;-0,008488;-0,189078;1,0;-0,007728;-0,007728;-0,189078;0,018573;190,699601;0,000753;1178,560488;0,000848;1328,815267;-0,174938;1,0;1270,8678;0,958283;1,043533
378563#16086357;0x0000000000000000000000000000000000000000;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;75717,694958;75037,042249;75326,893415;378563;0;64366.012624;8.479031784982425518;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1,054830017105978e+17;64366,012624;8,479032;75326,893415;1669854299;1,0;1290,2885;74942,056725;75563,206406;75306,409827;0,0;0,0;-236,312992;-236,312992;-256,796579;77748,0;-0,003153;-0,003137;680,652709;0,009071;-236,312992;-0,003149;-0,720671;1,0;-0,001971;-0,001971;-0,720671;-0,003137;0,0;0,000768;1251,434845;0,000799;1302,504265;-0,551056;1,0;1274,2228;0,987549;1,012608
379562#16093684;0x0000000000000000000000000000000000000000;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;74474,64301;74765,248646;74206,321372;379562;0;0;58.117721806689811407;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1,0487757558711126e+17;0,0;58,117722;74206,321372;1669942667;1,0;1279,205;74765,247791;74482,272247;74344,480324;0,0;0,0;-275,950875;-275,950875;-137,791923;83268,0;-0,003691;-0,003719;-290,605637;-0,003887;-275,950875;-0,003691;-0,756337;1,0;-0,000441;-0,000441;-0,756337;-0,003719;0,0;0,000753;1276,714229;0,000783;1328,815267;-0,153802;1,0;1286,7888;1,005929;0,994106
381124#16104104;0x0000000000000000000000000000000000000000;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;71997,285798;73333,865011;71801,742308;381124;0;437.557717;56.278875745999447195;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1,021776383846665e+17;437,557717;56,278876;71801,742308;1670068295;1,0;1268,0409;73075,219351;72043,212232;71801,473969;0,0;0,0;-241,469924;-241,469924;-241,738263;42144,0;-0,003304;-0,003363;-1336,579213;-0,018226;-241,469924;-0,003293;-0,91974;1,0;-0,004285;-0,004285;-0,91974;-0,003363;0,0;0,000753;1276,714229;0,000783;1328,815267;-0,959858;1,0;1293,2043;1,019844;0,980542
382315#16170656;0x5e3ee1dc8cbbf45ac45614608c5de85505ce7c06;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;2618,490654;2622,273599;2618,045721;382315;0;1872.142895;0.595717548660631792;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;52874415619820,0;1872,142895;0,595718;2618,045721;1670872655;1,0;1252,107;2622,235803;2618,114453;2618,045008;0,177969;0,000213;0,376201;-0,068732;-0,069446;361386,722718;-2,6e-05;-2,6e-05;-3,782945;-0,001443;-0,068732;-2,6e-05;-0,00229;1,0;-8e-06;-8e-06;-0,00229;0,000144;0,444933;0,000288;1e-06;991433,368727;3470,29558;-0,000678;0,754279;950,687357;1,006617;0,993426
