id;owner;pool_id;position_amountCollectedUSD;position_amountDepositedUSD;position_amountWithdrawnUSD;position_id;position_liquidity;position_withdrawnToken0;position_withdrawnToken1;position_token0.id;position_token1.id;event_amount;event_amount0;event_amount1;event_amountUSD;event_timestamp;price_0;price_1;initialValue;HODLValue;finalValue;event_fees0;event_fees1;lossVersusHODLFees;lossVersusHODLExact;lossVersusHODLEst;weightedDurationSeconds;IL_initial;IL_final;absolute_return;relative_return;IL_total_abs;IL_total_rel;IL_annualized;relativeBurnSize;IL_formula;IL_formula_total;IL_annualized_total;IL_fees;event_feesUSD;price0_lower;price1_lower;price0_upper;price1_upper;IL_formula_annualized;average_mint_price0;average_mint_price1;priceQuotient0;priceQuotient1
105347#16749626;0x9f4727dcf19c5668baa7845b721f36e0e11a3c7b;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;1625,250999;2715,569289;1524,672238;105347;0;0.04073456;0.390711889073485992;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;3274698658074,0;0,040735;0,390712;1524,672238;1677866471;22249,0146;1558,4089;2711,762681;1515,336923;1515,192705;0,002222;0,032405;109,914075;9,335315;-0,144218;49641456,0;0,003443;0,006123;-1090,31829;-0,401506;9,335315;0,003438;0,003888;1,0;-7,2e-05;-7,2e-05;0,003888;0,07209;100,57876;6,66522;0,019746;50,643027;0,150033;-4,6e-05;40062,8776;2764,3412;0,985097;1,015129
105722#16974333;0x23cb5467e23aa967f7864a018ff862d35d52ed5f;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;7597,265863;9374,805066;6712,721245;105722;0;0.04531334;2.99735114317060288;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;38256860726326,0;0,045313;2,997351;6712,721245;1680596663;28116,8274;1820,0352;9486,175222;6757,155926;6729,351947;0,020019;0,281734;840,109937;-44,434681;-27,803979;45648026,240337;-0,004684;-0,006619;-1777,539202;-0,189608;-44,434681;-0,00474;-0,004581;1,0;-0,019902;-0,019902;-0,004581;0,125152;884,544618;9,90345;0,058845;16,993929;0,100975;-0,013802;1195,003477;89,093605;1,151765;0,868233
106071#15533771;0x04c07f5bc7b8e6e4773e32f974513067fc49865d;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;227025,902503;370200,146504;176698,90858;106071;0;8.73410307;0;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;3252361714509027,0;8,734103;0,0;176698,90858;1663170047;20230,9351;1597,9535;372028,568582;184687,976017;176699,072366;0,830103;12,141914;42337,926486;-7989,067437;-7988,903651;33666504,1065;-0,021474;-0,045213;-143174,244001;-0,386748;-7989,067437;-0,02158;-0,042442;1,0;-0,03139;-0,03139;-0,042442;0,239605;50326,993922;13,775156;0,058845;16,993929;0,072594;-0,029453;2682,562047;184,269325;0,869671;1,14986
106560#18999176;0x911879118ab7a6042c173fecd903d9ce540fc106;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;12682,893896;9365,791286;10674,009188;106560;0;0;4.174677037853168727;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;105327572201586,0;0,0;4,174677;10674,009188;1705163483;43021,0052;2562,6127;9492,043576;11601,307429;10698,080396;0,035582;0,511818;1081,586467;-927,29824;-903,227033;59829456,522513;-0,097692;-0,086874;3317,10261;0,354172;-927,29824;-0,099009;-0,046806;1,0;-0,086612;-0,086612;-0,046806;0,101329;2008,884708;12,818254;0,063237;15,813433;0,078014;-0,046661;3110,13705;226,409621;1,222117;0,818252
106829#14949244;0xe94b0e9fde531ad1d4eaf533fed7b3276c063637;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;1863,061482;3082,070066;1650,944518;106829;0;0;1.119431113634453974;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;27505198729603,0;0,0;1,119431;1650,944518;1655023439;27533,1093;1470,69;3088,590091;1937,406884;1646,336145;0,004149;0,066157;-74,345401;-286,462366;-291,070739;26633909,0;-0,092749;-0,173514;-1219,008584;-0,395516;-286,462366;-0,092945;-0,202125;1,0;-0,163737;-0,163737;-0,202125;-0,045032;212,116965;14,366004;0,056764;17,616824;0,069609;-0,190929;43892,9423;3095,7145;1,320384;0,757355
106846#14986165;0xaf8e929fcab0244b3cced000f4c37cd9a6afcc35;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;10074,584132;24162,092775;7644,57915;106846;0;0;7.795888540625219637;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;172338861867690,0;0,0;7,795889;7644,57915;1655572851;18575,1193;960,9282;24191,382809;8889,811973;7491,289143;0,034293;0,501952;1184,772159;-1245,232823;-1398,52283;20282840,069226;-0,051474;-0,162891;-14087,508644;-0,583042;-1245,232823;-0,051537;-0,24167;1,0;-0,217516;-0,217516;-0,24167;0,154982;2430,004982;12,589601;0,062483;16,004328;0,079431;-0,317252;11487,040854;874,889947;1,472265;0,679226
106898#14877979;0x7733dae6d7548f417798d6827482ef6248b6b02c;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;62080,453903;83097,98876;53537,344208;106898;0;0;27.159766166269562822;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;325411419574379,0;0,0;27,159766;53537,344208;1653989628;31578,0579;1964,939;83097,987883;54332,199995;53367,283771;0,103488;1,467302;7748,253274;-794,855787;-964,916224;25591272,0;-0,009565;-0,014847;-21017,534857;-0,252925;-794,855787;-0,009565;-0,018276;1,0;-0,01776;-0,01776;-0,018276;0,144726;8543,109061;10,023001;0,062483;16,004328;0,099771;-0,021854;44192,1634;3109,013;1,130612;0,884477
106947#18836746;0x6caa5c6b9b690879bb229e6b19cb2b755c4efe5b;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;1782,619754;2502,087312;1782,619754;106947;0;0;0.799999999999994658;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;80064092962998,0;0,0;0,8;1782,619754;1703191967;43701,825;2231,8049;2532,57904;1785,44392;1785,44392;0,0;0,0;-2,824166;-2,824166;0,0;74789431,0;-0,001115;-0,001584;-719,467559;-0,287547;-2,824166;-0,001129;-0,000669;1,0;-1,000534;-1,000534;-0,000669;-0,001584;0,0;0,0;100,160297;0,009984;3,364673606851827e+48;;45107,719;3165,7238;1,374249;0,72767
107154#15383783;0xb1f92a242b2dd0d67cc369e95a41ca5184e469ed;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;11118,1084;15398,193426;10449,466488;107154;0;0.34369539;1.907805637604162992;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;51300226286565,0;0,343695;1,907806;10449,466488;1661082040;21449,8898;1624,0634;15415,895376;10828,535032;10470,625551;0,014807;0,216982;289,573367;-379,068545;-357,909482;17927759,049127;-0,024589;-0,036276;-4280,085026;-0,27796;-379,068545;-0,024618;-0,062973;1,0;-0,067901;-0,067901;-0,062973;0,027712;668,641912;10,642757;0,043333;23,077102;0,093961;-0,116422;8050,396641;443,892925;0,728254;1,373147
107200#16982305;0x7e8da17bb0613c05bb779c88254e91a8ae157874;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;45586,31397;60475,714107;38175,861119;107200;0;0.65608711;10.133551853507094229;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;188649811991791,0;0,656087;10,133552;38175,861119;1680694379;28626,469;1913,2879;60529,7806;38243,225134;38169,859461;0,13081;1,915349;7343,088836;-67,364016;-73,365673;52272014,0;-0,001113;-0,001765;-14889,400138;-0,246205;-67,364016;-0,001114;-0,001066;1,0;-0,001877;-0,001877;-0,001066;0,192349;7410,452851;11,099249;0,050044;19,982323;0,090096;-0,001133;44435,5815;3107,677;1,046387;0,955669
