id;owner;pool_id;position_amountCollectedUSD;position_amountDepositedUSD;position_amountWithdrawnUSD;position_id;position_liquidity;position_withdrawnToken0;position_withdrawnToken1;position_token0.id;position_token1.id;event_amount;event_amount0;event_amount1;event_amountUSD;event_timestamp;price_0;price_1;initialValue;HODLValue;finalValue;event_fees0;event_fees1;lossVersusHODLFees;lossVersusHODLExact;lossVersusHODLEst;weightedDurationSeconds;IL_initial;IL_final;absolute_return;relative_return;IL_total_abs;IL_total_rel;IL_annualized;relativeBurnSize;priceQuotient;IL_formula;IL_formula_total;IL_annualized_total;IL_fees;event_feesUSD;price0_lower;price1_lower;price0_upper;price1_upper
201402#14372108;0xf870e9f2958166df0536961fb7687616d31f20a7;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;36391.8231;38715.1748;36020.3227;201402;0;0.92079948;0;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;9013809011407352.0;0.9208;0.0;36020.3227;1647090328;39161.1285;2587.8235;38739.4384;36256.2697;36059.5468;0.0048;0.0706;135.5534;-235.9471;-196.723;264082.0;-0.0061;-0.0066;-2323.3517;-0.06;-235.9471;-0.0061;-0.544;1.0;0.9308;-0.0349;-0.0349;-0.544;0.0038;371.5004;15.2696;0.0655;15.3922;0.065
201698#14776037;0x63ec7b683192a18a79f7a45a26fb1e5e85247fc3;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;44584.3812;56898.6097;42570.4671;201698;0;0.49457618;13.931038301827468812;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;893349853707090.0;0.4946;13.931;42570.4671;1652564159;29685.4646;2030.0208;56902.5055;43317.7177;42962.0212;0.0348;0.4919;1266.6635;-747.2506;-355.6965;5683651.0;-0.0131;-0.0176;-12314.2285;-0.2164;-747.2506;-0.0131;-0.0936;1.0;0.755;-0.1258;-0.1258;-0.0936;0.0298;2013.9142;13.5024;0.0741;15.3154;0.0653
202185#14789004;0x2f004586f188083ffd120a82593606af99afbdd4;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;283419.2845;359317.7882;278077.4344;202185;0;4.77595744;66.464336182180406325;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1304003703433897.0;4.776;66.4643;278077.4344;1652741917;29939.308;2032.524;359317.7913;278170.8579;278079.2192;0.0761;1.059;5248.4266;-93.4235;-91.6387;5753973.7658;-0.0003;-0.0003;-75898.5037;-0.2112;-93.4235;-0.0003;-0.0018;1.0;0.7739;-0.0597;-0.0597;-0.0018;0.0189;5341.8501;11.1104;0.09;20.0023;0.05
202761#14422937;0xf870e9f2958166df0536961fb7687616d31f20a7;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;41755.0452;38097.4151;40760.3595;202761;0;0.97504801;0;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;4214662669866437.0;0.975;0.0;40760.3595;1647775034;41636.9402;2895.5788;38098.0604;41603.59;40598.0157;0.0117;0.1732;151.4552;-843.2305;-1005.5743;684277.0;-0.0221;-0.0207;3657.6301;0.096;-843.2305;-0.0221;-0.6187;1.0;1.0656;-0.0296;-0.0296;-0.6187;0.0037;994.6857;14.9972;0.0667;15.2696;0.0655
203669#14722549;0xd6198a8bacf40e2f75a8fde04332ee459d8ac451;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;3334.0449;4750.8907;3247.7271;203669;0;0.04334554;1.186503811311446199;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;3661775031812.0;0.0161;0.2218;1188.9184;1651826539;36282.8115;2724.6143;1183.9917;1201.4427;1187.2208;0.0006;0.0079;30.1268;-12.5243;-14.2219;4569548.0;-0.0106;-0.0105;-1416.8458;-0.2982;-14.8744;-0.0031;-0.0705;0.3661;1.0027;-0.0;-0.1231;-0.0279;0.0253;42.6511;9.2617;0.108;18.8752;0.053
203669#15184910;0xd6198a8bacf40e2f75a8fde04332ee459d8ac451;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;3334.0449;4750.8907;3247.7271;203669;0;0.04334554;1.186503811311446199;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;10985325095438.0;0.0273;0.9647;2058.8087;1658392889;22883.6925;1488.8995;3551.9751;2061.1587;2060.6169;0.0009;0.0153;41.3166;-2.3501;-0.5419;11135898.0;-0.0007;-0.0011;-1416.8458;-0.2982;-14.8744;-0.0031;-0.0032;0.6339;0.5801;-0.1942;-0.1231;-0.0279;0.0201;43.6667;9.2617;0.108;18.8752;0.053
203678#14705685;0xc03b7a303ff86ccdefe7a880568545d95925b230;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;22032.4485;21399.8017;21664.4689;203678;0;0.46968318;1.328128977940138632;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;127326482204121.02;0.4697;1.3281;21664.4689;1651594988;38170.7627;2810.1497;21380.5675;22023.3513;21660.4065;0.0048;0.0654;9.0972;-358.8823;-362.9448;4336896.0;-0.0168;-0.0166;632.6468;0.0296;-358.8823;-0.0168;-0.1145;1.0;1.0131;-0.0003;-0.0003;-0.1145;0.0004;367.9795;12.8568;0.0778;18.2443;0.0548
203839#15388849;0xa60f1ed91e43988c6359db9601a44ee41b4cd925;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;177420.3763;311709.7723;167370.5514;203839;0;8.21526092;0;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;757189144152236.0;2.0538;0.0;43734.7453;1661151531;21294.3914;1581.5407;78881.1878;45390.6769;43734.7454;0.2246;3.3088;8359.2289;-1655.9316;-1655.9315;13855221.0;-0.021;-0.0379;-134289.396;-0.4308;-9877.1607;-0.0317;-0.0842;0.2613;0.5544;-0.2672;-0.2878;-0.1223;0.1911;10015.1605;13.7476;0.0727;16.9939;0.0588
203839#15433191;0xa60f1ed91e43988c6359db9601a44ee41b4cd925;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;177420.3763;311709.7723;167370.5514;203839;0;8.21526092;0;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;318019440543939.0;0.8626;0.0;17081.8649;1661763316;19802.7099;1447.0997;33130.0989;17580.2284;17081.8649;0.0009;0.0121;-463.699;-498.3635;-498.3635;14467006.0;-0.015;-0.0292;-134289.396;-0.4308;-9877.1607;-0.0317;-0.0625;0.1021;0.5156;-0.3011;-0.2878;-0.1223;-0.0271;34.6645;13.7476;0.0727;16.9939;0.0588
203839#15439435;0xa60f1ed91e43988c6359db9601a44ee41b4cd925;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;177420.3763;311709.7723;167370.5514;203839;0;8.21526092;0;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;898632076279873.0;2.4375;0.0;49875.6815;1661849470;20431.6794;1588.7058;93616.1937;52950.2259;49801.5631;0.0;0.0;-3074.5444;-3074.5444;-3148.6629;14553160.0;-0.0328;-0.0616;-134289.396;-0.4308;-9877.1607;-0.0317;-0.1289;0.298;0.532;-0.2866;-0.2878;-0.1223;-0.0616;0.0;13.7476;0.0727;16.9939;0.0588
